Ch1 Amplitude,Ch2 Amplitude,Cluster
1067.9353,676.3421,1
1068.0155,718.1198,1
1068.01611,742.291748,1
1068.03674,658.917358,1
1068.07227,3421.11987,4
1068.078,689.236755,1
1068.09644,658.761,1
1068.1156,685.278931,1
1068.185,686.1707,1
1068.19312,3575.12256,4
1068.19458,706.612732,1
1068.24487,3643.71313,4
1068.27747,701.806335,1
1068.33667,714.8391,1
1068.33752,732.1418,1
1068.37842,692.2255,1
1068.40308,694.123962,1
1068.41028,710.0115,1
1068.42834,643.5406,1
1068.45215,716.92926,1
1068.45337,708.095764,1
1068.52661,706.7749,1
1068.545,710.793335,1
1068.55542,3548.82349,4
1068.561,673.89,1
1068.60522,763.154,1
1068.62976,644.2635,1
1068.634,675.22345,1
1068.65955,628.8603,1
1068.69592,3564.36377,4
1068.69751,717.3342,1
1068.72156,647.576843,1
1068.72449,718.3322,1
1068.743,658.3054,1
1068.78833,709.7915,1
1068.81958,683.0351,1
1068.94556,671.9964,1
1068.96338,3592.99146,4
1068.993,746.132446,1
1069.02893,675.4041,1
1069.03418,649.8692,1
1069.03906,3524.385,4
1069.06152,754.697266,1
1069.10107,656.840454,1
1069.18164,744.786743,1
1069.23828,700.0383,1
1069.25317,3689.407,4
1069.26733,626.032349,1
1069.30872,3585.17065,4
1069.3197,705.673157,1
1069.3728,706.8538,1
1069.439,674.8167,1
1069.45935,725.5994,1
1069.45947,666.876343,1
1069.49023,649.9164,1
1069.49792,682.8886,1
1069.54553,3577.11548,4
1069.54858,679.2421,1
1069.58765,695.84845,1
1069.61243,676.967468,1
1069.671,3437.04761,4
1069.6897,670.470032,1
1069.75269,3491.90771,4
1069.81506,734.772461,1
1069.82361,709.1785,1
1069.84375,705.697937,1
1069.89807,725.2573,1
1069.9054,675.773,1
1069.909,653.1561,1
1069.91748,3653.60278,4
1069.92883,730.5393,1
1069.93359,724.910339,1
1069.97351,696.9669,1
1069.99243,706.1814,1
1070.009,699.991,1
1070.00977,637.601257,1
1070.04431,667.2554,1
1070.0708,701.5984,1
1070.10266,661.9817,1
1070.13257,735.628357,1
1070.13354,738.303162,1
1070.20483,736.466,1
1070.21643,645.5181,1
1070.29578,3564.80518,4
1070.30347,723.8536,1
1070.324,3591.215,4
1070.32642,705.151062,1
1070.34534,3621.48755,4
1070.38,3611.95679,4
1070.40564,3459.42725,4
1070.42273,668.747864,1
1070.42432,668.1131,1
1070.4314,652.610962,1
1070.43591,700.751343,1
1070.43872,683.955933,1
1070.45972,725.355,1
1070.5155,3600.39868,4
1070.51563,690.3936,1
1070.53259,707.8633,1
1070.56665,748.841248,1
1070.57251,686.910461,1
1070.57446,3535.455,4
1070.5813,689.8207,1
1070.62292,694.686951,1
1070.632,741.512268,1
1070.63672,705.5082,1
1070.656,3523.20068,4
1070.66382,669.0613,1
1070.70056,3478.81,4
1070.7533,3335.201,4
1070.77441,3409.554,4
1070.80823,731.615356,1
1070.8197,657.611755,1
1070.96753,662.6703,1
1070.97278,698.6909,1
1070.97473,662.342468,1
1070.99927,3497.50049,4
1071.00476,690.5985,1
1071.00769,672.678,1
1071.03308,733.8422,1
1071.03564,657.5544,1
1071.0564,657.708252,1
1071.057,744.276733,1
1071.06177,701.649353,1
1071.07959,728.5007,1
1071.09949,3504.70776,4
1071.11633,638.0251,1
1071.12866,618.19165,1
1071.129,717.1222,1
1071.15393,3460.34888,4
1071.17761,677.6,1
1071.1842,667.5835,1
1071.21729,676.546936,1
1071.2312,672.704346,1
1071.25415,745.3411,1
1071.26929,659.319458,1
1071.29346,699.5751,1
1071.33386,3643.37549,4
1071.35327,679.6189,1
1071.371,784.593262,1
1071.39856,3758.95215,4
1071.41211,647.1676,1
1071.41309,712.588745,1
1071.41748,644.0698,1
1071.42053,3528.10449,4
1071.425,686.9548,1
1071.43359,689.094543,1
1071.43689,3502.342,4
1071.45422,3481.23779,4
1071.45581,684.690552,1
1071.51184,3525.7666,4
1071.5177,715.6512,1
1071.52563,675.8315,1
1071.568,610.39325,1
1071.57825,624.1065,1
1071.61047,654.020752,1
1071.61157,708.852661,1
1071.6571,641.7494,1
1071.66833,682.288269,1
1071.72058,664.1677,1
1071.76416,689.2791,1
1071.7699,723.909668,1
1071.77527,3496.07837,4
1071.77649,3443.60913,4
1071.805,3552.399,4
1071.814,716.8302,1
1071.8241,692.6147,1
1071.83472,721.0666,1
1071.87244,3515.34717,4
1071.8728,665.209656,1
1071.89673,3494.77173,4
1071.90344,720.027832,1
1071.91272,675.8614,1
1071.93188,716.5203,1
1071.94287,3557.05225,4
1071.95654,660.9579,1
1071.98132,3593.68384,4
1072.007,668.59845,1
1072.02869,3547.67554,4
1072.04883,3561.89844,4
1072.067,648.5722,1
1072.09082,686.411255,1
1072.14136,3491.494,4
1072.20374,710.7963,1
1072.21289,3514.016,4
1072.25293,692.6415,1
1072.25745,666.868164,1
1072.27881,666.7088,1
1072.27917,768.5429,1
1072.28589,662.9364,1
1072.30994,736.9007,1
1072.32117,716.9096,1
1072.35083,699.5171,1
1072.358,764.8775,1
1072.38806,775.521,1
1072.42725,733.9423,1
1072.44226,3491.25562,4
1072.46167,680.6392,1
1072.46277,3522.011,4
1072.49646,695.5444,1
1072.517,679.919861,1
1072.53784,688.8208,1
1072.5498,697.219,1
1072.55762,729.411255,1
1072.58447,642.5147,1
1072.59338,3593.711,4
1072.60193,3564.99,4
1072.60437,680.88855,1
1072.606,3538.92651,4
1072.63428,682.0162,1
1072.64673,3587.091,4
1072.66455,696.788,1
1072.6969,661.0116,1
1072.69849,661.9258,1
1072.72119,690.9135,1
1072.7439,718.174561,1
1072.74683,727.154358,1
1072.77759,651.7813,1
1072.81238,3592.59155,4
1072.83826,725.133057,1
1072.89233,731.1322,1
1072.89319,3581.48779,4
1072.91016,3533.935,4
1072.91138,3524.881,4
1072.913,3522.61084,4
1072.92542,680.1692,1
1072.94006,3425.21777,4
1072.94019,667.393433,1
1072.94592,734.234436,1
1072.94775,3485.51978,4
1072.965,653.6853,1
1073.01929,711.810852,1
1073.03271,643.275269,1
1073.03357,682.4144,1
1073.034,695.7433,1
1073.03625,738.0672,1
1073.05469,631.369263,1
1073.0824,627.2266,1
1073.0896,663.5843,1
1073.11194,762.152,1
1073.12549,700.765747,1
1073.1427,684.7148,1
1073.14624,3620.349,4
1073.16357,640.7598,1
1073.16492,3490.66968,4
1073.16919,3549.77246,4
1073.18909,736.801941,1
1073.23181,681.861755,1
1073.2406,755.6734,1
1073.26721,672.812439,1
1073.275,730.0014,1
1073.29688,660.713135,1
1073.3092,669.196838,1
1073.319,671.9558,1
1073.33984,3552.32178,4
1073.34534,775.333252,1
1073.36316,3714.87964,4
1073.37439,646.366455,1
1073.37732,692.709839,1
1073.37891,652.571045,1
1073.387,713.1581,1
1073.38818,3595.2688,4
1073.40491,712.4784,1
1073.42065,3595.65063,4
1073.434,685.6366,1
1073.4541,679.2597,1
1073.47327,3575.598,4
1073.48718,3626.78418,4
1073.50354,712.311951,1
1073.53394,717.7347,1
1073.55176,700.6251,1
1073.5614,738.9963,1
1073.58716,983.663,1
1073.60791,686.5674,1
1073.63818,691.4039,1
1073.65576,715.706238,1
1073.69446,705.7935,1
1073.70642,714.087463,1
1073.72021,711.1784,1
1073.73425,711.3664,1
1073.738,724.93866,1
1073.74084,696.0922,1
1073.76282,738.8475,1
1073.7749,687.557861,1
1073.7804,697.1925,1
1073.78528,708.9894,1
1073.833,638.5695,1
1073.83826,704.3349,1
1073.83875,3491.471,4
1073.84412,686.7167,1
1073.87231,3583.96875,4
1073.87463,697.623352,1
1073.91321,674.921143,1
1073.93066,3577.98071,4
1073.93982,715.392639,1
1073.97632,3671.71753,4
1074.01892,697.534241,1
1074.02136,698.2764,1
1074.06909,655.3658,1
1074.07056,743.009033,1
1074.075,671.8971,1
1074.0791,3553.73828,4
1074.08508,693.2101,1
1074.11719,673.3465,1
1074.13965,3672.78027,4
1074.165,3411.96387,4
1074.17053,718.1234,1
1074.18359,677.8565,1
