Ch1 Amplitude,Ch2 Amplitude,Cluster
1062.80237,3145.8772,4
1062.82043,677.926147,1
1062.822,3233.95874,4
1062.83923,3391.22437,4
1062.84668,3378.55029,4
1062.86194,2997.48486,4
1062.9624,3241.011,4
1063.00989,3380.38574,4
1063.01843,669.473,1
1063.01929,679.3626,1
1063.07788,3292.15381,4
1063.10693,681.7084,1
1063.12646,2383.3208,4
1063.2063,3138.193,4
1063.20911,3522.56055,4
1063.21826,3006.1084,4
1063.22766,621.6598,1
1063.28259,3205.84863,4
1063.3324,3435.66016,4
1063.43579,3506.65527,4
1063.487,3189.34253,4
1063.50574,604.540649,1
1063.51147,3311.384,4
1063.51672,2812.301,4
1063.54346,661.173,1
1063.63525,3182.235,4
1063.65271,3293.15625,4
1063.68457,676.9601,1
1063.73523,3063.47778,4
1063.74792,3178.74316,4
1063.85608,3185.716,4
1063.871,680.9203,1
1063.876,662.3301,1
1063.91589,3306.95239,4
1064.08154,3196.61816,4
1064.22522,3024.85327,4
1064.27332,3213.78345,4
1064.27844,3282.40479,4
1064.30042,3063.69824,4
1064.30127,3232.44751,4
1064.30981,605.0345,1
1064.31458,3313.04932,4
1064.338,659.024048,1
1064.34155,628.157654,1
1064.34473,3044.29053,4
1064.44849,3110.80762,4
1064.46375,685.2653,1
1064.46606,3259.98071,4
1064.4729,3310.63965,4
1064.51636,3400.96484,4
1064.51819,3357.369,4
1064.52087,3523.66528,4
1064.538,3294.7085,4
1064.542,710.4217,1
1064.75171,3324.88916,4
1064.75977,3033.787,4
1064.76465,664.8863,1
1064.81824,2952.54272,4
1064.88074,644.3888,1
1064.89941,3210.3645,4
1064.93079,1329.76733,1
1064.9386,3018.778,4
1064.9502,3385.00977,4
1064.97937,3249.803,4
1064.98535,3185.39941,4
1064.99316,3501.23682,4
1065.013,3313.53564,4
1065.09265,676.0605,1
1065.1012,3282.642,4
1065.12488,3389.545,4
1065.13843,3011.303,4
1065.14893,662.633545,1
1065.15649,3324.87061,4
1065.20337,2931.21167,4
1065.2323,3146.603,4
1065.24011,667.877869,1
1065.30457,3183.655,4
1065.32642,3168.60522,4
1065.3761,3275.78076,4
1065.46741,3113.92676,4
1065.47571,696.069153,1
1065.49768,688.1148,1
1065.51587,642.278137,1
1065.51819,728.8219,1
1065.53418,3227.082,4
1065.53662,3345.774,4
1065.60962,3210.52979,4
1065.615,2955.76758,4
1065.62341,3009.70264,4
1065.63342,3271.659,4
1065.70447,3235.00317,4
1065.72839,2877.78076,4
1065.73145,2839.823,4
1065.73682,2980.875,4
1065.75049,3086.53223,4
1065.80518,2890.97046,4
1065.861,3419.63354,4
1065.87244,660.725037,1
1065.906,3163.331,4
1065.90881,3084.531,4
1065.91064,3503.64,4
1065.91748,714.8753,1
1065.92688,629.293945,1
1065.96509,3405.153,4
1066.03467,686.3134,1
1066.12427,677.6191,1
1066.21973,3184.92334,4
1066.22473,3165.52539,4
1066.25867,3374.06787,4
1066.26306,3289.17383,4
1066.2948,644.9142,1
1066.35449,663.4325,1
1066.39819,3316.16138,4
1066.43494,3301.617,4
1066.448,2996.364,4
1066.45337,3161.05127,4
1066.51428,679.7381,1
1066.56116,3385.3374,4
1066.59766,3501.31958,4
1066.71716,3204.95483,4
1066.73865,3148.38477,4
1066.76025,3327.49146,4
1066.76135,3247.84,4
1066.87659,3470.94629,4
1066.87854,3204.914,4
1066.92712,676.551147,1
1066.93042,2734.169,4
1066.94971,3330.142,4
1066.97681,3311.93457,4
1066.981,3411.96338,4
1067.0022,708.876831,1
1067.01025,3320.48584,4
1067.02759,3350.249,4
1067.10693,3204.22656,4
1067.12866,700.3753,1
1067.13489,699.486633,1
1067.19824,3381.807,4
1067.19849,3437.62622,4
1067.2,3301.40186,4
1067.20081,3281.61377,4
1067.21777,3403.47778,4
1067.24243,3358.681,4
1067.25854,3029.387,4
1067.32117,3120.92188,4
1067.40759,3209.1814,4
1067.41492,3185.63965,4
1067.43567,3329.39551,4
1067.44592,3375.60229,4
1067.48584,680.7282,1
1067.49792,837.2889,1
1067.51416,3097.25684,4
1067.52234,3328.02344,4
1067.52612,3287.35,4
1067.53479,3351.49731,4
1067.55286,3208.62134,4
1067.5752,3487.01172,4
1067.63379,3127.217,4
1067.682,3152.133,4
1067.74023,3558.35352,4
1067.75183,3119.43237,4
1067.78015,3437.01025,4
1067.81152,699.2605,1
1067.8418,2777.41064,4
1067.8457,3382.571,4
1067.84717,669.3118,1
1067.874,3256.30518,4
1067.8916,3104.94385,4
1067.906,3228.25317,4
1067.91284,2801.51636,4
1067.94971,3191.67065,4
1067.9574,3334.12134,4
1068.001,637.0408,1
1068.023,2767.1228,4
1068.02466,3205.16235,4
1068.02527,3408.32617,4
1068.04785,3282.62524,4
1068.12012,3047.77539,4
1068.1853,3434.406,4
1068.18933,3169.41382,4
1068.19543,3046.482,4
1068.20471,3043.26733,4
1068.224,675.45,1
1068.28979,3467.18237,4
1068.29443,3121.78882,4
1068.38391,674.3186,1
1068.39709,3219.098,4
1068.44885,707.645935,1
1068.503,633.3661,1
1068.5127,3208.53638,4
1068.55237,3242.98022,4
1068.56628,3240.5752,4
1068.57739,675.612549,1
1068.62134,3258.22046,4
1068.70325,679.796753,1
1068.73047,3596.149,4
1068.73071,676.604553,1
1068.78235,691.939331,1
1068.7832,612.9461,1
1068.78772,3312.21729,4
1068.79871,3367.92041,4
1068.89307,643.337952,1
1068.92957,3103.96118,4
1068.9314,3134.8374,4
1068.93616,3351.265,4
1068.99109,3207.28662,4
1069.00452,3194.83423,4
1069.06372,646.443237,1
1069.07019,3326.01636,4
1069.10962,3369.03052,4
1069.15332,3167.0564,4
1069.23694,677.1629,1
1069.29529,672.8961,1
1069.30139,3123.48486,4
1069.32666,3140.267,4
1069.32886,3239.85938,4
1069.33374,737.401733,1
1069.33533,2901.688,4
1069.3689,3325.4082,4
1069.45593,703.9792,1
1069.477,654.3543,1
1069.52234,3162.98438,4
1069.54224,3376.86035,4
1069.54675,3228.21436,4
1069.62793,3448.06616,4
1069.64661,3246.21655,4
1069.65625,3407.94751,4
1069.67456,3049.1748,4
1069.68579,3148.79224,4
1069.79041,3274.75928,4
1069.79272,3325.44482,4
1069.81445,3415.701,4
1069.84473,1428.943,1
1069.84875,3193.69775,4
1069.87976,3150.09448,4
1069.884,2926.50244,4
1069.90161,3321.531,4
1069.93018,3225.97046,4
1069.95728,3106.87842,4
1069.97925,3367.16,4
1069.97925,3317.54468,4
1069.98047,3239.90942,4
1069.99377,3173.6853,4
1070.005,3266.381,4
1070.01343,669.2004,1
1070.02637,3401.1604,4
1070.03149,3332.82349,4
1070.03833,3383.57935,4
1070.05225,3306.88379,4
1070.0719,3040.541,4
1070.14746,645.941162,1
1070.18372,3318.509,4
1070.187,3163.68921,4
1070.1875,2535.79346,4
1070.19617,2985.45923,4
1070.20239,2641.46533,4
1070.22388,672.8918,1
1070.26587,3426.79248,4
1070.27344,3065.291,4
1070.34143,3473.69873,4
1070.36011,3252.90381,4
1070.36414,3197.263,4
1070.384,661.1597,1
1070.43762,2946.19751,4
1070.49756,3314.3252,4
1070.54431,3012.27759,4
1070.568,705.843933,1
1070.59863,3393.77783,4
1070.62488,725.462769,1
1070.6449,3254.56128,4
1070.65186,3443.015,4
1070.73828,3149.01978,4
1070.79565,3379.94116,4
1070.834,3328.20776,4
1070.91064,3159.83228,4
1070.92468,3287.241,4
1070.96582,3587.32617,4
1070.96814,3338.995,4
1071.02136,3189.79785,4
1071.02539,3401.85425,4
1071.03149,2869.42651,4
1071.03613,3432.0376,4
1071.07153,691.5034,1
1071.08582,3458.001,4
1071.12866,3161.10742,4
1071.1427,3339.38428,4
1071.17688,3487.627,4
1071.17725,3221.40576,4
1071.20056,744.754456,1
1071.24133,3337.5957,4
1071.25525,3366.39819,4
1071.31091,3359.70459,4
1071.32043,693.4735,1
1071.33484,3439.62061,4
1071.35791,3567.214,4
1071.36475,647.779968,1
1071.37146,3337.09448,4
1071.3988,618.9281,1
1071.46191,3122.55981,4
1071.50232,3230.68628,4
1071.51038,3340.24023,4
1071.52148,3292.01831,4
1071.54785,3025.76025,4
1071.58057,882.186951,1
1071.58228,2615.30273,4
1071.61377,3448.82617,4
1071.62585,3343.33716,4
1071.62756,3024.69067,4
1071.632,2896.73828,4
1071.63611,639.3769,1
1071.649,3255.613,4
1071.73669,2244.17432,1
1071.77563,677.362061,1
1071.78711,3072.073,4
1071.84839,702.1552,1
1071.85437,3395.16,4
1071.89319,2966.64941,4
1071.98779,3324.11621,4
1072.03174,3127.07715,4
1072.05444,645.891,1
1072.06763,691.261047,1
1072.08459,3097.001,4
1072.09387,761.5257,1
1072.1698,3219.114,4
1072.32678,3213.75879,4
1072.38867,3381.79639,4
1072.39148,3332.385,4
1072.41846,3350.251,4
1072.44958,3273.614,4
1072.45728,3177.502,4
1072.46436,3512.61914,4
1072.524,3178.992,4
1072.58484,662.225952,1
1072.61011,687.642944,1
1072.65393,3282.48267,4
1072.668,3273.922,4
1072.68176,3349.665,4
1072.6936,3268.17749,4
1072.72253,3241.79614,4
1072.76355,3456.81787,4
1072.76538,3382.41553,4
1072.77344,3419.17334,4
1072.80823,3174.66675,4
1072.85327,3138.42261,4
1072.98792,634.5911,1
1073.0249,3337.97314,4
1073.0271,693.3254,1
1073.07593,3223.99072,4
1073.07849,665.0361,1
1073.10388,3727.863,4
1073.10681,3240.00513,4
1073.12,3357.40674,4
1073.13708,3317.1,4
1073.15894,658.631,1
1073.16174,655.127258,1
